group1,group1_value,group2,group2_value,time,cmlinc,cmlinc.low,cmlinc.high,early_milestone,primary_milestone,final_milestone
clinical_priority_only,FALSE,all,All,7,0.030219780219780112,0.024725274725274637,0.03571428571428559,0,0,0
clinical_priority_only,FALSE,all,All,14,0.060439560439560336,0.05219780219780212,0.06868131868131866,0,0,0
clinical_priority_only,FALSE,all,All,21,0.08791208791208782,0.07967032967032961,0.09615384615384603,0,0,0
clinical_priority_only,FALSE,all,All,28,0.11538461538461531,0.10439560439560436,0.12637362637362626,0,0,0
clinical_priority_only,FALSE,all,All,35,0.14010989010989006,0.1291208791208791,0.151098901098901,0,0,0
clinical_priority_only,FALSE,all,All,42,0.1648351648351648,0.15384615384615374,0.1785714285714285,0,0,0
clinical_priority_only,FALSE,all,All,49,0.19505494505494503,0.18131868131868123,0.20879120879120872,0,0,0
clinical_priority_only,FALSE,all,All,56,0.228021978021978,0.2142857142857142,0.24175824175824168,1,0,0
clinical_priority_only,FALSE,all,All,63,0.2554945054945055,0.24175824175824168,0.26923076923076916,0,0,0
clinical_priority_only,FALSE,all,All,70,0.2857142857142857,0.26923076923076916,0.2994505494505494,0,0,0
clinical_priority_only,FALSE,all,All,77,0.3131868131868132,0.2994505494505494,0.3296703296703296,0,0,0
clinical_priority_only,FALSE,all,All,84,0.3379120879120878,0.32417582417582413,0.35439560439560436,0,0,0
clinical_priority_only,FALSE,all,All,91,0.3653846153846153,0.3489010989010989,0.38186813186813184,0,0,0
clinical_priority_only,FALSE,all,All,98,0.3928571428571428,0.37637362637362637,0.4065934065934066,0,0,0
clinical_priority_only,FALSE,all,All,105,0.4203296703296703,0.40384615384615385,0.4368131868131868,0,0,0
clinical_priority_only,FALSE,all,All,112,0.4505494505494505,0.43406593406593397,0.46703296703296704,0,0,0
clinical_priority_only,FALSE,all,All,119,0.478021978021978,0.46153846153846145,0.4945054945054944,0,0,0
clinical_priority_only,FALSE,all,All,126,0.5082417582417582,0.4917582417582417,0.5247252747252746,0,0,0
clinical_priority_only,FALSE,all,All,133,0.5357142857142857,0.5219780219780219,0.5521978021978022,0,0,0
clinical_priority_only,FALSE,all,All,140,0.5631868131868132,0.5494505494505495,0.5796703296703296,0,0,0
clinical_priority_only,FALSE,all,All,147,0.5906593406593406,0.5741758241758241,0.6071428571428571,0,0,0
clinical_priority_only,FALSE,all,All,154,0.6181318681318682,0.6016483516483516,0.6346153846153846,0,1,0
clinical_priority_only,FALSE,all,All,161,0.6428571428571428,0.6291208791208791,0.6593406593406593,0,0,0
clinical_priority_only,FALSE,all,All,168,0.6730769230769231,0.6565934065934066,0.6868131868131868,0,0,0
clinical_priority_only,FALSE,all,All,175,0.6978021978021978,0.6840659340659341,0.7115384615384615,0,0,0
clinical_priority_only,FALSE,all,All,182,0.7252747252747253,0.7115384615384615,0.7417582417582418,0,0,1
clinical_priority_only,TRUE,all,All,7,0.03076923076923066,0.023076923076922995,0.0461538461538461,0,0,0
clinical_priority_only,TRUE,all,All,14,0.06153846153846154,0.0461538461538461,0.0692307692307692,0,0,0
clinical_priority_only,TRUE,all,All,21,0.08461538461538454,0.0692307692307692,0.09999999999999998,0,0,0
clinical_priority_only,TRUE,all,All,28,0.10769230769230764,0.0923076923076922,0.13076923076923075,0,0,0
clinical_priority_only,TRUE,all,All,35,0.1384615384615384,0.12307692307692308,0.16153846153846152,0,0,0
clinical_priority_only,TRUE,all,All,42,0.16153846153846152,0.14615384615384608,0.18461538461538463,0,0,0
clinical_priority_only,TRUE,all,All,49,0.1923076923076923,0.16923076923076918,0.21538461538461529,0,0,0
clinical_priority_only,TRUE,all,All,56,0.22307692307692306,0.19999999999999996,0.24615384615384617,1,0,0
clinical_priority_only,TRUE,all,All,63,0.25384615384615383,0.23076923076923073,0.2769230769230768,0,0,0
clinical_priority_only,TRUE,all,All,70,0.2769230769230768,0.25384615384615383,0.29999999999999993,0,0,0
clinical_priority_only,TRUE,all,All,77,0.29999999999999993,0.2769230769230768,0.32307692307692304,0,0,0
clinical_priority_only,TRUE,all,All,84,0.3307692307692307,0.29999999999999993,0.3538461538461538,0,0,0
clinical_priority_only,TRUE,all,All,91,0.3615384615384615,0.3307692307692307,0.3846153846153846,0,0,0
clinical_priority_only,TRUE,all,All,98,0.3846153846153846,0.3615384615384615,0.41538461538461535,0,0,0
clinical_priority_only,TRUE,all,All,105,0.423076923076923,0.39230769230769225,0.4461538461538461,0,0,0
clinical_priority_only,TRUE,all,All,112,0.46153846153846145,0.4307692307692308,0.48461538461538456,0,0,0
clinical_priority_only,TRUE,all,All,119,0.48461538461538456,0.4538461538461538,0.5076923076923077,0,0,0
clinical_priority_only,TRUE,all,All,126,0.5076923076923077,0.48461538461538456,0.5384615384615384,0,0,0
clinical_priority_only,TRUE,all,All,133,0.5461538461538461,0.5153846153846153,0.5692307692307692,0,0,0
clinical_priority_only,TRUE,all,All,140,0.5692307692307692,0.5461538461538461,0.6,0,0,0
clinical_priority_only,TRUE,all,All,147,0.5923076923076923,0.5692307692307692,0.6230769230769231,0,0,0
clinical_priority_only,TRUE,all,All,154,0.6230769230769231,0.6,0.6461538461538461,0,1,0
clinical_priority_only,TRUE,all,All,161,0.6461538461538461,0.6230769230769231,0.6692307692307692,0,0,0
clinical_priority_only,TRUE,all,All,168,0.676923076923077,0.6461538461538461,0.7,0,0,0
clinical_priority_only,TRUE,all,All,175,0.7076923076923076,0.6846153846153846,0.7307692307692307,0,0,0
clinical_priority_only,TRUE,all,All,182,0.7384615384615385,0.7153846153846154,0.7615384615384615,0,0,1
clinical_priority_only,FALSE,ageband4,12-49,7,0,0,0,0,0,0
clinical_priority_only,FALSE,ageband4,12-49,14,0,0,0.5,0,0,0
clinical_priority_only,FALSE,ageband4,12-49,21,0,0,0.5,0,0,0
clinical_priority_only,FALSE,ageband4,12-49,28,0,0,0.5,0,0,0
clinical_priority_only,FALSE,ageband4,12-49,35,0,0,0.5,0,0,0
clinical_priority_only,FALSE,ageband4,12-49,42,0.5,0,0.5,0,0,0
clinical_priority_only,FALSE,ageband4,12-49,49,0.5,0,0.5,0,0,0
clinical_priority_only,FALSE,ageband4,12-49,56,0.5,0,0.5,1,0,0
clinical_priority_only,FALSE,ageband4,12-49,63,0.5,0,1,0,0,0
clinical_priority_only,FALSE,ageband4,12-49,70,0.5,0,1,0,0,0
clinical_priority_only,FALSE,ageband4,12-49,77,0.5,0,1,0,0,0
clinical_priority_only,FALSE,ageband4,12-49,84,0.5,0,1,0,0,0
clinical_priority_only,FALSE,ageband4,12-49,91,0.5,0,1,0,0,0
clinical_priority_only,FALSE,ageband4,12-49,98,0.5,0,1,0,0,0
clinical_priority_only,FALSE,ageband4,12-49,105,0.5,0.5,1,0,0,0
clinical_priority_only,FALSE,ageband4,12-49,112,0.5,0.5,1,0,0,0
clinical_priority_only,FALSE,ageband4,12-49,119,0.5,0.5,1,0,0,0
clinical_priority_only,FALSE,ageband4,12-49,126,0.5,0.5,1,0,0,0
clinical_priority_only,FALSE,ageband4,12-49,133,0.5,0.5,1,0,0,0
clinical_priority_only,FALSE,ageband4,12-49,140,0.5,0.5,1,0,0,0
clinical_priority_only,FALSE,ageband4,12-49,147,0.5,0.5,1,0,0,0
clinical_priority_only,FALSE,ageband4,12-49,154,0.5,0.5,1,0,1,0
clinical_priority_only,FALSE,ageband4,12-49,161,0.5,0.5,1,0,0,0
clinical_priority_only,FALSE,ageband4,12-49,168,0.5,0.5,1,0,0,0
clinical_priority_only,FALSE,ageband4,12-49,175,0.5,0.5,1,0,0,0
clinical_priority_only,FALSE,ageband4,12-49,182,1,0.5,1,0,0,1
clinical_priority_only,FALSE,ageband4,50-64,7,0,0,0.25,0,0,0
clinical_priority_only,FALSE,ageband4,50-64,14,0,0,0.25,0,0,0
clinical_priority_only,FALSE,ageband4,50-64,21,0,0,0.25,0,0,0
clinical_priority_only,FALSE,ageband4,50-64,28,0,0,0.25,0,0,0
clinical_priority_only,FALSE,ageband4,50-64,35,0,0,0.25,0,0,0
clinical_priority_only,FALSE,ageband4,50-64,42,0.25,0,0.25,0,0,0
clinical_priority_only,FALSE,ageband4,50-64,49,0.25,0,0.25,0,0,0
clinical_priority_only,FALSE,ageband4,50-64,56,0.25,0,0.25,1,0,0
clinical_priority_only,FALSE,ageband4,50-64,63,0.25,0.25,0.5,0,0,0
clinical_priority_only,FALSE,ageband4,50-64,70,0.25,0.25,0.5,0,0,0
clinical_priority_only,FALSE,ageband4,50-64,77,0.25,0.25,0.5,0,0,0
clinical_priority_only,FALSE,ageband4,50-64,84,0.25,0.25,0.5,0,0,0
clinical_priority_only,FALSE,ageband4,50-64,91,0.25,0.25,0.5,0,0,0
clinical_priority_only,FALSE,ageband4,50-64,98,0.5,0.25,0.5,0,0,0
clinical_priority_only,FALSE,ageband4,50-64,105,0.5,0.25,0.5,0,0,0
clinical_priority_only,FALSE,ageband4,50-64,112,0.5,0.25,0.5,0,0,0
clinical_priority_only,FALSE,ageband4,50-64,119,0.5,0.25,0.5,0,0,0
clinical_priority_only,FALSE,ageband4,50-64,126,0.5,0.25,0.75,0,0,0
clinical_priority_only,FALSE,ageband4,50-64,133,0.5,0.25,0.75,0,0,0
clinical_priority_only,FALSE,ageband4,50-64,140,0.5,0.25,0.75,0,0,0
clinical_priority_only,FALSE,ageband4,50-64,147,0.5,0.25,0.75,0,0,0
clinical_priority_only,FALSE,ageband4,50-64,154,0.5,0.25,0.75,0,1,0
clinical_priority_only,FALSE,ageband4,50-64,161,0.5,0.25,0.75,0,0,0
clinical_priority_only,FALSE,ageband4,50-64,168,0.5,0.5,0.75,0,0,0
clinical_priority_only,FALSE,ageband4,50-64,175,0.5,0.5,0.75,0,0,0
clinical_priority_only,FALSE,ageband4,50-64,182,0.5,0.5,0.75,0,0,1
clinical_priority_only,FALSE,ageband4,65-74,7,0.03196347031963476,0.022831050228310557,0.04109589041095896,0,0,0
clinical_priority_only,FALSE,ageband4,65-74,14,0.06392694063926951,0.0547945205479452,0.0730593607305936,0,0,0
clinical_priority_only,FALSE,ageband4,65-74,21,0.091324200913242,0.07762557077625576,0.10045662100456632,0,0,0
clinical_priority_only,FALSE,ageband4,65-74,28,0.11872146118721472,0.10502283105022836,0.13242009132420096,0,0,0
clinical_priority_only,FALSE,ageband4,65-74,35,0.14155251141552516,0.1278538812785388,0.15525114155251152,0,0,0
clinical_priority_only,FALSE,ageband4,65-74,42,0.1643835616438356,0.15068493150684936,0.182648401826484,0,0,0
clinical_priority_only,FALSE,ageband4,65-74,49,0.19634703196347036,0.17808219178082196,0.21004566210045672,0,0,0
clinical_priority_only,FALSE,ageband4,65-74,56,0.22831050228310512,0.21004566210045672,0.24657534246575352,1,0,0
clinical_priority_only,FALSE,ageband4,65-74,63,0.2557077625570776,0.2374429223744292,0.273972602739726,0,0,0
clinical_priority_only,FALSE,ageband4,65-74,70,0.28767123287671237,0.26940639269406397,0.30593607305936077,0,0,0
clinical_priority_only,FALSE,ageband4,65-74,77,0.31506849315068497,0.29680365296803657,0.33333333333333337,0,0,0
