group1,group1_value,group2,group2_value,time,cmlinc,cmlinc.low,cmlinc.high,early_milestone,primary_milestone,final_milestone
all,NA,all,All,7,0.030364372469635637,0.02631578947368418,0.036437246963562764,0,0,0
all,NA,all,All,14,0.05870445344129549,0.05263157894736836,0.0668016194331984,0,0,0
all,NA,all,All,21,0.08704453441295545,0.07894736842105265,0.09514170040485825,0,0,0
all,NA,all,All,28,0.11336032388663964,0.10526315789473684,0.12348178137651822,0,0,0
all,NA,all,All,35,0.13967611336032393,0.12955465587044535,0.1497975708502024,0,0,0
all,NA,all,All,42,0.1659919028340081,0.15587044534412953,0.17611336032388658,0,0,0
all,NA,all,All,49,0.1923076923076923,0.1821862348178137,0.20445344129554655,0,0,0
all,NA,all,All,56,0.22672064777327938,0.21457489878542513,0.23684210526315785,1,0,0
all,NA,all,All,63,0.25506072874493924,0.24291497975708498,0.2672064777327935,0,0,0
all,NA,all,All,70,0.2834008097165992,0.27125506072874495,0.29554655870445345,0,0,0
all,NA,all,All,77,0.3097165991902834,0.2975708502024291,0.32186234817813764,0,0,0
all,NA,all,All,84,0.33603238866396756,0.32186234817813764,0.3481781376518218,0,0,0
all,NA,all,All,91,0.3643724696356275,0.3502024291497976,0.3765182186234818,0,0,0
all,NA,all,All,98,0.3906882591093117,0.3765182186234818,0.40485829959514175,0,0,0
all,NA,all,All,105,0.42105263157894735,0.4068825910931174,0.43522267206477727,0,0,0
all,NA,all,All,112,0.45344129554655865,0.4392712550607287,0.4676113360323887,0,0,0
all,NA,all,All,119,0.47975708502024295,0.4655870445344129,0.4939271255060729,0,0,0
all,NA,all,All,126,0.5080971659919029,0.4939271255060729,0.5222672064777327,0,0,0
all,NA,all,All,133,0.5384615384615384,0.5242914979757085,0.5526315789473684,0,0,0
all,NA,all,All,140,0.5668016194331984,0.5526315789473684,0.5809716599190283,0,0,0
all,NA,all,All,147,0.5910931174089069,0.5769230769230769,0.6052631578947368,0,0,0
all,NA,all,All,154,0.6194331983805668,0.6072874493927125,0.6336032388663968,0,1,0
all,NA,all,All,161,0.6437246963562753,0.631578947368421,0.6578947368421053,0,0,0
all,NA,all,All,168,0.6740890688259109,0.659919028340081,0.6862348178137652,0,0,0
all,NA,all,All,175,0.7004048582995952,0.688259109311741,0.7125506072874495,0,0,0
all,NA,all,All,182,0.7307692307692308,0.7165991902834008,0.7429149797570851,0,0,1
all,All,ageband4,12-49,7,0.019230769230769162,0.019230769230769162,0.038461538461538436,0,0,0
all,All,ageband4,12-49,14,0.0576923076923076,0.038461538461538436,0.07692307692307687,0,0,0
all,All,ageband4,12-49,21,0.07692307692307687,0.0576923076923076,0.11538461538461531,0,0,0
all,All,ageband4,12-49,28,0.11538461538461531,0.07692307692307687,0.13461538461538458,0,0,0
all,All,ageband4,12-49,35,0.13461538461538458,0.09615384615384615,0.17307692307692302,0,0,0
all,All,ageband4,12-49,42,0.15384615384615374,0.11538461538461531,0.17307692307692302,0,0,0
all,All,ageband4,12-49,49,0.17307692307692302,0.15384615384615374,0.21153846153846145,0,0,0
all,All,ageband4,12-49,56,0.21153846153846145,0.17307692307692302,0.25,1,0,0
all,All,ageband4,12-49,63,0.23076923076923073,0.1923076923076923,0.26923076923076916,0,0,0
all,All,ageband4,12-49,70,0.25,0.23076923076923073,0.3076923076923077,0,0,0
all,All,ageband4,12-49,77,0.26923076923076916,0.23076923076923073,0.3076923076923077,0,0,0
all,All,ageband4,12-49,84,0.28846153846153844,0.25,0.32692307692307687,0,0,0
all,All,ageband4,12-49,91,0.32692307692307687,0.28846153846153844,0.3653846153846153,0,0,0
all,All,ageband4,12-49,98,0.3653846153846153,0.32692307692307687,0.40384615384615385,0,0,0
all,All,ageband4,12-49,105,0.40384615384615385,0.3653846153846153,0.4423076923076923,0,0,0
all,All,ageband4,12-49,112,0.4423076923076923,0.3846153846153846,0.4807692307692307,0,0,0
all,All,ageband4,12-49,119,0.46153846153846145,0.40384615384615385,0.5,0,0,0
all,All,ageband4,12-49,126,0.4807692307692307,0.4423076923076923,0.5192307692307692,0,0,0
all,All,ageband4,12-49,133,0.5192307692307692,0.4807692307692307,0.5576923076923077,0,0,0
all,All,ageband4,12-49,140,0.5384615384615384,0.5,0.5769230769230769,0,0,0
all,All,ageband4,12-49,147,0.5576923076923077,0.5192307692307692,0.6153846153846154,0,0,0
all,All,ageband4,12-49,154,0.5961538461538461,0.5576923076923077,0.6346153846153846,0,1,0
all,All,ageband4,12-49,161,0.6153846153846154,0.5769230769230769,0.6538461538461539,0,0,0
all,All,ageband4,12-49,168,0.6538461538461539,0.6153846153846154,0.6923076923076923,0,0,0
all,All,ageband4,12-49,175,0.6923076923076923,0.6538461538461539,0.7307692307692307,0,0,0
all,All,ageband4,12-49,182,0.7307692307692307,0.6923076923076923,0.7692307692307692,0,0,1
all,All,ageband4,50-64,7,0.03614457831325302,0.02409638554216864,0.04819277108433728,0,0,0
all,All,ageband4,50-64,14,0.06024096385542166,0.04819277108433728,0.07228915662650592,0,0,0
all,All,ageband4,50-64,21,0.0843373493975903,0.07228915662650592,0.10843373493975894,0,0,0
all,All,ageband4,50-64,28,0.10843373493975894,0.0843373493975903,0.1325301204819277,0,0,0
all,All,ageband4,50-64,35,0.14457831325301196,0.12048192771084332,0.1686746987951807,0,0,0
all,All,ageband4,50-64,42,0.1686746987951807,0.14457831325301196,0.20481927710843373,0,0,0
all,All,ageband4,50-64,49,0.19277108433734935,0.1686746987951807,0.22891566265060237,0,0,0
all,All,ageband4,50-64,56,0.22891566265060237,0.20481927710843373,0.2650602409638554,1,0,0
all,All,ageband4,50-64,63,0.2650602409638554,0.24096385542168675,0.3012048192771084,0,0,0
all,All,ageband4,50-64,70,0.28915662650602403,0.2650602409638554,0.32530120481927705,0,0,0
all,All,ageband4,50-64,77,0.32530120481927705,0.28915662650602403,0.3493975903614458,0,0,0
all,All,ageband4,50-64,84,0.3493975903614458,0.32530120481927705,0.3855421686746988,0,0,0
all,All,ageband4,50-64,91,0.3855421686746988,0.3493975903614458,0.4216867469879517,0,0,0
all,All,ageband4,50-64,98,0.40963855421686746,0.37349397590361444,0.4457831325301205,0,0,0
all,All,ageband4,50-64,105,0.4337349397590361,0.3975903614457831,0.4698795180722891,0,0,0
all,All,ageband4,50-64,112,0.4698795180722891,0.4457831325301205,0.5060240963855421,0,0,0
all,All,ageband4,50-64,119,0.5060240963855421,0.4698795180722891,0.5301204819277108,0,0,0
all,All,ageband4,50-64,126,0.5301204819277108,0.49397590361445776,0.5662650602409638,0,0,0
all,All,ageband4,50-64,133,0.5542168674698795,0.5180722891566265,0.5903614457831325,0,0,0
all,All,ageband4,50-64,140,0.5903614457831325,0.5542168674698795,0.6265060240963856,0,0,0
all,All,ageband4,50-64,147,0.6144578313253012,0.5783132530120482,0.6506024096385542,0,0,0
all,All,ageband4,50-64,154,0.6385542168674698,0.6024096385542168,0.6746987951807228,0,1,0
all,All,ageband4,50-64,161,0.6626506024096386,0.6265060240963856,0.6867469879518072,0,0,0
all,All,ageband4,50-64,168,0.6867469879518072,0.6506024096385542,0.7108433734939759,0,0,0
all,All,ageband4,50-64,175,0.7108433734939759,0.6746987951807228,0.7349397590361446,0,0,0
all,All,ageband4,50-64,182,0.7349397590361446,0.7108433734939759,0.7710843373493976,0,0,1
all,All,ageband4,65-74,7,0.03196347031963476,0.022831050228310557,0.04109589041095896,0,0,0
all,All,ageband4,65-74,14,0.06392694063926951,0.0547945205479452,0.0730593607305936,0,0,0
all,All,ageband4,65-74,21,0.091324200913242,0.07762557077625576,0.10045662100456632,0,0,0
all,All,ageband4,65-74,28,0.11872146118721472,0.10502283105022836,0.13242009132420096,0,0,0
all,All,ageband4,65-74,35,0.14155251141552516,0.1278538812785388,0.15525114155251152,0,0,0
all,All,ageband4,65-74,42,0.1643835616438356,0.15068493150684936,0.182648401826484,0,0,0
all,All,ageband4,65-74,49,0.19634703196347036,0.17808219178082196,0.21004566210045672,0,0,0
all,All,ageband4,65-74,56,0.22831050228310512,0.21004566210045672,0.24657534246575352,1,0,0
all,All,ageband4,65-74,63,0.2557077625570776,0.2374429223744292,0.273972602739726,0,0,0
all,All,ageband4,65-74,70,0.28767123287671237,0.26940639269406397,0.30593607305936077,0,0,0
all,All,ageband4,65-74,77,0.31506849315068497,0.29680365296803657,0.33333333333333337,0,0,0
all,All,ageband4,65-74,84,0.34246575342465757,0.32420091324200917,0.36073059360730597,0,0,0
all,All,ageband4,65-74,91,0.365296803652968,0.3470319634703196,0.3881278538812786,0,0,0
all,All,ageband4,65-74,98,0.39269406392694073,0.37442922374429233,0.4155251141552512,0,0,0
all,All,ageband4,65-74,105,0.4200913242009132,0.4018264840182648,0.4429223744292238,0,0,0
all,All,ageband4,65-74,112,0.452054794520548,0.42922374429223753,0.4703196347031964,0,0,0
all,All,ageband4,65-74,119,0.4794520547945206,0.4611872146118722,0.5022831050228311,0,0,0
all,All,ageband4,65-74,126,0.5114155251141552,0.4885844748858448,0.5296803652968036,0,0,0
all,All,ageband4,65-74,133,0.54337899543379,0.5205479452054795,0.5616438356164384,0,0,0
all,All,ageband4,65-74,140,0.5662100456621004,0.54337899543379,0.589041095890411,0,0,0
all,All,ageband4,65-74,147,0.5936073059360731,0.5753424657534247,0.6164383561643836,0,0,0
all,All,ageband4,65-74,154,0.6255707762557078,0.6027397260273972,0.6438356164383562,0,1,0
all,All,ageband4,65-74,161,0.6529680365296804,0.634703196347032,0.6712328767123288,0,0,0
all,All,ageband4,65-74,168,0.680365296803653,0.6621004566210046,0.6986301369863014,0,0,0
all,All,ageband4,65-74,175,0.7123287671232876,0.6894977168949772,0.730593607305936,0,0,0
all,All,ageband4,65-74,182,0.7351598173515982,0.7168949771689498,0.7534246575342466,0,0,1
all,All,ageband4,75-104,7,0.028169014084507005,0.021126760563380254,0.04225352112676051,0,0,0
all,All,ageband4,75-104,14,0.05633802816901401,0.04225352112676051,0.07042253521126762,0,0,0
all,All,ageband4,75-104,21,0.08450704225352113,0.07042253521126762,0.09859154929577463,0,0,0
all,All,ageband4,75-104,28,0.11267605633802813,0.09859154929577463,0.12676056338028163,0,0,0
