group1,group1_value,group2,group2_value,time,cmlinc,cmlinc.low,cmlinc.high,early_milestone,primary_milestone,final_milestone
immunosuppressed_asplenia,FALSE,all,All,7,0.03104212860310418,0.024390243902439046,0.03547671840354771,0,0,0
immunosuppressed_asplenia,FALSE,all,All,14,0.05764966740576494,0.0509977827050998,0.06430155210643018,0,0,0
immunosuppressed_asplenia,FALSE,all,All,21,0.0842572062084257,0.07538802660753885,0.09090909090909094,0,0,0
immunosuppressed_asplenia,FALSE,all,All,28,0.10864745011086474,0.09977827050997778,0.1175166297117517,0,0,0
immunosuppressed_asplenia,FALSE,all,All,35,0.1374722838137472,0.12638580931263854,0.14634146341463417,0,0,0
immunosuppressed_asplenia,FALSE,all,All,42,0.16407982261640797,0.1529933481152993,0.17516629711751663,0,0,0
immunosuppressed_asplenia,FALSE,all,All,49,0.188470066518847,0.17738359201773835,0.2017738359201774,0,0,0
immunosuppressed_asplenia,FALSE,all,All,56,0.21729490022172948,0.2062084257206208,0.22838137472283815,0,1,0
immunosuppressed_asplenia,FALSE,all,All,63,0.24390243902439024,0.23059866962305986,0.2572062084257206,0,0,0
immunosuppressed_asplenia,FALSE,all,All,70,0.27716186252771624,0.26385809312638586,0.2904656319290466,0,0,0
immunosuppressed_asplenia,FALSE,all,All,77,0.29933481152993346,0.2860310421286031,0.31263858093126384,0,0,0
immunosuppressed_asplenia,FALSE,all,All,84,0.3259423503325942,0.31263858093126384,0.3392461197339246,0,0,0
immunosuppressed_asplenia,FALSE,all,All,91,0.3569844789356984,0.343680709534368,0.3725055432372506,0,0,0
immunosuppressed_asplenia,FALSE,all,All,98,0.385809312638581,0.3702882483370288,0.39911308203991136,0,0,0
immunosuppressed_asplenia,FALSE,all,All,105,0.41241685144124174,0.39911308203991136,0.42793791574279383,0,0,0
immunosuppressed_asplenia,FALSE,all,All,112,0.4412416851441242,0.42793791574279383,0.4567627494456763,0,0,0
immunosuppressed_asplenia,FALSE,all,All,119,0.4700665188470067,0.4545454545454546,0.48337028824833705,0,0,0
immunosuppressed_asplenia,FALSE,all,All,126,0.4944567627494457,0.48115299334811534,0.5099778270509978,0,0,0
immunosuppressed_asplenia,FALSE,all,All,133,0.5188470066518847,0.5055432372505544,0.5343680709534369,0,0,0
immunosuppressed_asplenia,FALSE,all,All,140,0.5498891352549888,0.5343680709534369,0.5631929046563193,0,0,0
immunosuppressed_asplenia,FALSE,all,All,147,0.5742793791574279,0.5609756097560976,0.5898004434589801,0,0,0
immunosuppressed_asplenia,FALSE,all,All,154,0.6008869179600886,0.5875831485587584,0.6141906873614191,0,0,0
immunosuppressed_asplenia,FALSE,all,All,161,0.6297117516629711,0.6164079822616408,0.6452328159645233,0,0,0
immunosuppressed_asplenia,FALSE,all,All,168,0.6518847006651884,0.6385809312638582,0.6674057649667406,0,0,0
immunosuppressed_asplenia,FALSE,all,All,175,0.6829268292682926,0.6696230598669624,0.6962305986696231,0,0,0
immunosuppressed_asplenia,FALSE,all,All,182,0.7139689578713969,0.7006651884700665,0.7272727272727273,0,0,1
immunosuppressed_asplenia,TRUE,all,All,7,0.023809523809523836,0.023809523809523836,0.04761904761904767,0,0,0
immunosuppressed_asplenia,TRUE,all,All,14,0.07142857142857151,0.04761904761904767,0.09523809523809534,0,0,0
immunosuppressed_asplenia,TRUE,all,All,21,0.09523809523809534,0.07142857142857151,0.1428571428571429,0,0,0
immunosuppressed_asplenia,TRUE,all,All,28,0.11904761904761907,0.09523809523809534,0.16666666666666674,0,0,0
immunosuppressed_asplenia,TRUE,all,All,35,0.16666666666666674,0.1428571428571429,0.2142857142857143,0,0,0
immunosuppressed_asplenia,TRUE,all,All,42,0.19047619047619047,0.1428571428571429,0.2142857142857143,0,0,0
immunosuppressed_asplenia,TRUE,all,All,49,0.2142857142857143,0.16666666666666674,0.261904761904762,0,0,0
immunosuppressed_asplenia,TRUE,all,All,56,0.23809523809523814,0.19047619047619047,0.2857142857142858,0,1,0
immunosuppressed_asplenia,TRUE,all,All,63,0.2857142857142858,0.23809523809523814,0.33333333333333337,0,0,0
immunosuppressed_asplenia,TRUE,all,All,70,0.30952380952380953,0.261904761904762,0.3571428571428572,0,0,0
