code,term
1010616001,Cirrhosis of liver due to classical cystic fibrosis
1296527009,Cystic fibrosis due to heterozygous deltaF508 mutation
1296528004,Cystic fibrosis due to homozygous deltaF508 mutation
154767009,Cystic fibrosis
190905008,Cystic fibrosis
190906009,Cystic fibrosis with no meconium ileus
190907000,Meconium ileus in cystic fibrosis
190908005,Cystic fibrosis with pulmonary manifestations
190909002,Cystic fibrosis with intestinal manifestations
190910007,Cystic fibrosis with other manifestations
190911006,Cystic fibrosis NOS
206471004,Perinatal jaundice due to mucoviscidosis
235978006,Cystic fibrosis of pancreas
286451000000100,Cystic fibrosis related diabetes mellitus
292571000000107,Cystic fibrosis related diabetes mellitus
307732006,Cystic fibrosis with other manifestations
426705001,Diabetes mellitus co-occurrent and due to cystic fibrosis
427022004,Liver disease due to cystic fibrosis
427089005,Diabetes mellitus due to cystic fibrosis
515611000000104,Cystic fibrosis monitoring
515621000000105,Cystic fibrosis monitoring 
515631000000107,Cystic fibrosis annual review
515641000000103,Cystic fibrosis annual review 
526071000000104,Arthropathy in cystic fibrosis
526091000000100,Cystic fibrosis with distal intestinal obstruction syndrome
526101000000108,Liver disease due to cystic fibrosis
604421000000104,Cystic fibrosis NOS
658391000000105,Cystic fibrosis with other manifestations
698940002,Arthropathy associated with cystic fibrosis
706991000000106,Arthropathy in cystic fibrosis
707001000000100,Cystic fibrosis with distal intestinal obstruction syndrome
707011000000103,Liver disease due to cystic fibrosis
707418001,Male infertility due to cystic fibrosis
707419009,Osteoporosis due to cystic fibrosis
707420003,Portal hypertension due to cystic fibrosis
707450006,Pancreatic insufficiency due to cystic fibrosis of pancreas
707536003,Digestive system manifestation co-occurrent and due to cystic fibrosis
707542004,Otorhinolaryngological manifestation co-occurrent and due to cystic fibrosis
707577004,Female infertility due to cystic fibrosis
707578009,Perforation of intestine due to cystic fibrosis with meconium ileus
707734002,Liver enzymes level above reference range due to cystic fibrosis
707766007,Exocrine pancreatic manifestation co-occurrent and due to cystic fibrosis
716088000,Follicular hamartoma with alopecia and cystic fibrosis syndrome
720401009,Cystic fibrosis with gastritis and megaloblastic anemia syndrome
721197001,Polyneuropathy due to classical cystic fibrosis
725052002,Fetal cystic fibrosis
762269004,Classical cystic fibrosis
762270003,Atypical cystic fibrosis
762271004,Subclinical cystic fibrosis
776981000000103,Cirrhosis associated with cystic fibrosis
778131000000103,Cystic fibrosis related cirrhosis
81423003,Cystic fibrosis without meconium ileus
817966005,Distal intestinal obstruction syndrome due to cystic fibrosis
85809002,Cystic fibrosis
859041000000103,Exacerbation of cystic fibrosis
859051000000100,Exacerbation of cystic fibrosis 
86092005,Cystic fibrosis with meconium ileus
86555001,Cystic fibrosis of the lung
