code,term
1184621000,Periodontitis exacerbated by Down syndrome
157019002,Down's syndrome
205614001,(Down's syndrome - trisomy 21) or (mongolism) or (trisomy 21) or (trisomy 22)
205615000,Trisomy 21- meiotic nondisjunction
205616004,Trisomy 21- mitotic nondisjunction mosaicism
205617008,Partial trisomy 21 in Down's syndrome
205618003,Down's syndrome NOS
254263008,Down's syndrome NOS
254264002,Partial trisomy 21 in Down's syndrome
371045000,Translocation Down syndrome
41040004,Complete trisomy 21 syndrome
450935006,Myeloid leukemia associated with Down Syndrome
702711000000103,Down's syndrome NOS
709469005,Periodontitis co-occurrent with Down syndrome
724643004,Transient abnormal myelopoiesis co-occurrent with Down syndrome
724644005,Myeloid leukemia associated with Down syndrome
733194007,Dementia co-occurrent and due to Down syndrome
840505007,Down syndrome co-occurrent with leukemoid reaction associated transient neonatal pustulosis
