code,term
1095231000000108,Transplant of kidney using robotic assistance
1144941009,Chronic tubulointerstitial nephritis following renal transplantation
1255577005,Recurrent glomerulonephritis following transplantation of kidney
1255627000,Post-renal transplant nephropathy caused by BK polyomavirus
1263485003,Acquired cystic disease of transplanted kidney
1264001009,De novo thrombotic microangiopathy following transplant of kidney
128571000119108,Neoplasm following transplantation of kidney
128641000119100,Acute graft-versus-host disease following transplant of kidney
128651000119103,Graft-versus-host disease following transplant of kidney
1293269004,Biopsy of transplanted kidney
145781000119106,Infection of transplanted kidney
149586006,Renal transplant
161665007,History of renal transplant
175899003,Autotransplantation of kidney
175901007,Live donor renal transplant
175902000,Cadaveric renal transplant
175903005,Other specified transplantation of kidney
175904004,Transplantation of kidney NOS
175948009,Exploration of renal transplant
181611000000108,Fluoroscopic venography of renal transplant
181991000000109,Fluoroscopic angiography of renal transplant
182681000000107,Fluoroscopic angioplasty of renal transplant
1833501000000109,Insertion of nephrostomy tube into transplanted kidney in right iliac fossa region of abdomen using fluoroscopic guidance
1853531000000104,Insertion of nephrostomy tube into transplanted kidney in left iliac fossa region of abdomen using fluoroscopic guidance
197747000,Renal tubulo-interstitial disorders in transplant rejection
213147001,(Transplanted organ failure) or (deteriorating renal function after renal transplant)
213150003,Kidney transplant failure and rejection
236138007,Xenogenous kidney transplantation
236436003,End stage renal failure with renal transplant
236568008,Renal transplant disorder
236569000,Primary non-function of renal transplant
236570004,Renal transplant rejection
236571000,Hyperacute rejection of renal transplant
236572007,Accelerated rejection of renal transplant
236573002,Very mild acute rejection of renal transplant
236574008,Acute rejection of renal transplant
236575009,Acute rejection of renal transplant - grade I
236576005,Acute rejection of renal transplant - grade II
236577001,Acute rejection of renal transplant - grade III
236578006,Chronic rejection of renal transplant
236579003,Chronic rejection of renal transplant - grade I
236580000,Chronic rejection of renal transplant - grade II
236581001,Chronic rejection of renal transplant - grade III
236582008,Acute-on-chronic rejection of renal transplant
236583003,Failed renal transplant
236584009,Perfusion injury of renal transplant
236587002,Transplant glomerulopathy
236588007,Transplant glomerulopathy - early form
236589004,Transplant glomerulopathy - late form
241249008,Angiography of renal artery of transplanted kidney
241250008,Renal transplant venogram
241251007,Renal transplant venous sampling
244811000000102,Allotransplantation of kidney from cadaver NEC
262001000000107,Allotransplantation of kidney from cadaver NEC 
277010001,Unexplained episode of renal transplant dysfunction
277011002,Pre-existing disease in renal transplant
313030004,Donor renal transplantation
316054003,[V]Kidney transplanted
366961000000102,Renal transplant recipient
399241000000100,[V]Kidney transplanted
419139005,Fluoroscopic angiography of renal transplant with contrast
419224002,Angioplasty of renal transplant using fluoroscopic guidance with contrast
420106004,Fluoroscopic venography of renal transplant with contrast
426136000,Delayed renal graft function
428575007,Hypertension secondary to kidney transplant
428645009,Examination of recipient after kidney transplant
429451003,Disorder related to renal transplantation
473195006,Renal function of transplanted kidney within reference range
48994000,Renal homotransplantation with unilateral recipient nephrectomy
507571000000102,Radionuclide study of transplanted kidney
52213001,Renal homotransplantation excluding donor and recipient nephrectomy
58797008,Disorder due to and following transplant of kidney
622431000000104,Other specified transplantation of kidney
622441000000108,Transplantation of kidney NOS
6471000179103,Transplantation of kidney and pancreas
703048006,Vesicoureteric reflux after renal transplant
70536003,Transplant of kidney
707148007,Recurrent renal disease following transplantation of kidney
711411006,Allotransplantation of kidney from beating heart cadaver
711413009,Allotransplantation of kidney from non-beating heart cadaver
711446003,Transplantation of kidney regime
713825007,Renal artery stenosis of transplanted kidney
714153000,Chronic kidney disease stage 5 with transplant
719352000,Kidney transplant recipient
737295003,Transplanted kidney present
765478004,Allotransplantation of left kidney
765479007,Allotransplantation of right kidney
782655004,Laparoscopic transplant of kidney using robotic assistance
830871000000105,Acute-on-chronic rejection of renal transplant
830881000000107,Acute rejection of renal transplant - grade I
830891000000109,Acute rejection of renal transplant - grade II
830901000000105,Acute rejection of renal transplant - grade III
830931000000104,Acute rejection of renal transplant
834931000000108,Accelerated rejection of renal transplant
843691000000100,Urological complication of renal transplant
843701000000100,Urological complication of renal transplant 
844661000000109,Vascular complication of renal transplant
844671000000102,Vascular complication of renal transplant 
847791000000101,Rupture of artery of transplanted kidney
847811000000100,Rupture of vein of transplanted kidney
847881000000107,Stenosis of vein of transplanted kidney
852981000000100,Aneurysm of vein of transplanted kidney
853021000000108,Aneurysm of artery of transplanted kidney
855271000000103,Very mild acute rejection of renal transplant
856681000000105,Chronic rejection of renal transplant
856691000000107,Chronic rejection of renal transplant - grade 1
856701000000107,Chronic rejection of renal transplant - grade II
856711000000109,Chronic rejection of renal transplant - grade III
856931000000103,Unexplained episode of renal transplant dysfunction
857241000000102,Xenograft renal transplant
857311000000108,Renal transplant rejection
864271000000105,Thrombosis of artery of transplanted kidney
864311000000105,Thrombosis of vein of transplanted kidney
955621000000105,Antegrade insertion of stent into ureter of transplanted kidney using fluoroscopic guidance
