code,term
17084003,Replacement of cochlear prosthesis
172732009,Implantation of intracochlear prosthesis
172733004,Implantation of extracochlear prosthesis
265316002,Attention to cochlear prosthesis
307549001,Cochlear prosthesis procedure
359608009,"Implantation of cochlear prosthetic device, electrode and receiver"
359612003,Implantation of cochlear prosthetic device
43815004,"Implantation of cochlear prosthetic device, single channel"
438544006,Adjustment of cochlear implant processor
439307003,Diagnostic analysis of cochlear implant with programming
441372006,Diagnostic analysis of cochlear implant with reprogramming
44218004,Implantation of cochlear electrode
445844000,X-ray of cochlear implant
445959007,Computed tomography of cochlear implant
449840001,Cochlear prosthesis in situ
497006,"Replacement of cochlear prosthesis, multiple channels"
50676004,"Implantation of cochlear prosthetic device, multiple channels"
52132003,"Replacement of cochlear prosthesis, single channel"
69727009,Cochlear device implantation with mastoidectomy
